Timestamp,Car Selection,Tesla,Version,Year,Origin,Wheels,Delivered,Battery,CapacityNetNew,"Form
Factor",Chemistry,Date,Age,Odometer,RatedRange,CapacityNetNow,Cycles,Degradation,DegradationPerMonth,DegradationPerCycle,Daily SOC Limit,DC Ratio,Battery Pack,Part Number,Energy Monitor,CC Check,WarrantyTime,WarrantyMileage,WarrantyDegradation,Result vs fleet data,DegradationPerKm,0.52,0.48,SUM
17.10.2023 11:17:18,Standard Range 2021 / RWD / WLTP 448km / E6CR,Model 3,Standard Range,2021,China,"18""",21.09.2021,CATL 6C,"55,2 kWh",Prismatic,LFP,16.10.2023,25 Months,51247 km,402 km,"51,5 kWh",220,"6,8%","0,27%","0,03%",0.8,0.25,Original,,"51,2 kWh","0,3",0.26,0.32,0.23,"-0,6% compared to average","0,0001%","3,15%","3,02%","6,17%"
17.10.2023 15:15:07,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",26.05.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,17.10.2023,5 Months,10130 km,407 km,"58,0 kWh",39,"3,3%",,,0.9,0.75,Original,,"57,8 kWh","0,2",0.05,0.06,0.11,,,#N/A,#N/A,
17.10.2023 15:41:57,Long Range 2021 / AWD / WLTP 614km / E5LD,Model 3,Long Range,2021,China,"18""",10.12.2021,LG Chem 5L,"79,5 kWh",2170,NMC,17.10.2023,22 Months,55540 km,537 km,"73,6 kWh",176,"7,5%",,"0,04%",,,,,,,0.23,0.29,0.25,"-1,7% compared to average","0,0001%","2,91%","2,85%","5,76%"
17.10.2023 16:19:01,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",19.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,15.10.2023,4 Months,9100 km,411 km,"58,6 kWh",35,"2,4%",,,1,0.25,Original,,,,0.04,0.06,0.08,,,#N/A,#N/A,
17.10.2023 17:45:28,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",18.08.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,16.10.2023,2 Months,1600 km,417 km,"59,4 kWh",6,"1,0%",,,,,,,,,0.02,0.01,0.03,,,#N/A,#N/A,
17.10.2023 20:36:59,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",12.07.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,17.10.2023,3 Months,5432 km,411 km,"58,6 kWh",21,"2,4%",,,,,,,,,0.03,0.03,0.08,,,#N/A,#N/A,
17.10.2023 21:08:49,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",23.09.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,14.10.2023,1 Months,654 km,418 km,"59,6 kWh",2,"0,0%",,,,,,,,,0.01,0,0,,,#N/A,#N/A,
17.10.2023 21:26:38,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",10.08.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,13.10.2023,2 Months,3990 km,412 km,"58,7 kWh",15,"2,2%",,,,,,,,,0.02,0.02,0.07,,,#N/A,#N/A,
17.10.2023 21:36:11,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",30.07.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,16.10.2023,3 Months,4987 km,407 km,"58,0 kWh",19,"3,3%",,,,,,,,,0.03,0.03,0.11,,,#N/A,#N/A,
17.10.2023 22:25:11,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"19""",02.06.2023,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,01.10.2023,4 Months,5713 km,417 km,"59,4 kWh",22,"3,7%",,,,,,,,,0.04,0.04,0.12,,,#N/A,"0,39%",
17.10.2023 22:51:10,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",17.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,14.10.2023,4 Months,6100 km,408 km,"58,1 kWh",24,"3,1%",,,1,0.25,Original,,,,0.04,0.04,0.1,,,#N/A,#N/A,
17.10.2023 23:56:32,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",07.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,17.10.2023,4 Months,3543 km,408 km,"58,1 kWh",14,"3,1%",,,,,,,,,0.05,0.02,0.1,,,#N/A,#N/A,
18.10.2023 00:05:07,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"19""",27.03.2023,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,10.10.2023,7 Months,13393 km,417 km,"59,4 kWh",50,"3,7%",,,0.7,0.25,Original,,,,0.07,0.08,0.12,,,#N/A,"0,91%",
18.10.2023 07:10:48,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"19""",10.05.2023,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,16.10.2023,5 Months,7717 km,418 km,"59,6 kWh",29,"0,0%",,,,,,,,,0.05,0.05,0,,,#N/A,"0,52%",
18.10.2023 08:31:14,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",30.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,18.10.2023,4 Months,3524 km,410 km,"58,4 kWh",14,"2,6%",,,,,,,,,0.04,0.02,0.09,,,#N/A,#N/A,
18.10.2023 10:55:44,Standard Range 2021 / RWD / WLTP 448km / E6CR,Model 3,Standard Range,2021,China,"18""",04.08.2021,CATL 6C,"55,2 kWh",Prismatic,LFP,17.10.2023,26 Months,67261 km,403 km,"51,6 kWh",289,"6,6%","0,25%","0,02%",0.8,0.75,Original,,,,0.28,0.42,0.22,"0,8% compared to average","0,0001%","3,35%","3,96%","7,31%"
18.10.2023 13:11:25,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",23.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,16.10.2023,4 Months,10000 km,412 km,"58,7 kWh",38,"2,2%",,,,,,,,,0.04,0.06,0.07,,,#N/A,#N/A,
19.10.2023 09:05:21,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",06.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,19.10.2023,4 Months,5499 km,411 km,"58,6 kWh",21,"2,4%",,,1,0.75,Original,,,,0.05,0.03,0.08,,,#N/A,#N/A,
19.10.2023 23:04:45,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"19""",25.03.2023,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,19.10.2023,7 Months,12203 km,415 km,"59,1 kWh",46,"4,2%",,,,,,,,,0.07,0.08,0.14,,,#N/A,"0,83%",
19.10.2023 23:23:08,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"19""",25.03.2023,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,22.07.2023,4 Months,6700 km,418 km,"59,6 kWh",25,"0,0%",,,,,,,,,0.04,0.04,0,,,#N/A,"0,45%",
20.10.2023 01:00:35,Long Range 2023 / RWD / WLTP 638km / E5LR,Model 3,Long Range,2023,China,"18""",04.10.2023,LG Chem 5L,"79,5 kWh",2170,NMC,15.10.2023,0 Months,500 km,552 km,"78,9 kWh",1,"0,7%",,,,,,,,,0,0,0.02,"-0,6% compared to average",,"0,05%","0,03%","0,08%"
20.10.2023 19:25:05,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"18""",29.03.2023,CATL 6L,"61,7 kWh",Prismatic,LFP,20.10.2023,7 Months,8818 km,423 km,"58,4 kWh",33,"5,4%",,,,,,,,,0.07,0.06,0.18,"-3,8% compared to average",,"0,98%","0,58%","1,55%"
21.10.2023 23:21:46,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",27.05.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,21.10.2023,5 Months,6270 km,408 km,"58,1 kWh",24,"3,1%",,,1,0.25,Original,,"57,6 kWh","0,5",0.05,0.04,0.1,,,#N/A,#N/A,
22.10.2023 07:33:53,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"19""",20.01.2023,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,22.10.2023,9 Months,32600 km,414 km,"59,0 kWh",123,"4,4%",,"0,04%",,,,,,,0.09,0.2,0.15,,"0,0001%",#N/A,"2,21%",
22.10.2023 20:28:39,Long Range 2022 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2022,China,"20""",23.09.2022,LG Chem 5L,"79,5 kWh",2170,NMC,15.10.2023,13 Months,33306 km,511 km,"75,9 kWh",111,"4,5%",,"0,04%",0.8,0.5,Original,,,,0.13,0.17,0.15,"-1,2% compared to average","0,0001%","1,67%","1,71%","3,38%"
23.10.2023 08:55:31,Standard Range 2021 / RWD / WLTP 448km / E6CR,Model 3,Standard Range,2021,China,"18""",21.09.2021,CATL 6C,"55,2 kWh",Prismatic,LFP,22.10.2023,25 Months,51562 km,402 km,"51,5 kWh",222,"6,8%","0,27%","0,03%",,,,,,,0.26,0.32,0.23,"-0,6% compared to average","0,0001%","3,17%","3,04%","6,21%"
23.10.2023 10:56:38,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",24.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,20.10.2023,4 Months,5750 km,407 km,"58,0 kWh",22,"3,3%",,,1,0,Original,,"58,1 kWh","-0,1",0.04,0.04,0.11,,,#N/A,#N/A,
23.10.2023 12:23:54,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"18""",06.12.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,23.10.2023,11 Months,8490 km,428 km,"59,1 kWh",31,"4,3%",,,,,,,,,0.11,0.05,0.14,"-2,2% compared to average",,"1,53%","0,56%","2,08%"
23.10.2023 13:24:18,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"18""",28.03.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,23.10.2023,19 Months,30524 km,420 km,"58,0 kWh",114,"6,1%",,"0,05%",1,,Original,?,,,0.2,0.19,0.2,"-1,3% compared to average","0,0002%","2,73%","2,00%","4,73%"
23.10.2023 13:56:08,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"18""",30.08.2023,CATL 6L,"61,7 kWh",Prismatic,LFP,23.10.2023,2 Months,5050 km,435 km,"60,0 kWh",19,"2,7%",,,,,,,,,0.02,0.03,0.09,"-2,1% compared to average",,"0,26%","0,33%","0,59%"
23.10.2023 22:43:53,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"18""",15.09.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,23.10.2023,13 Months,32950 km,425 km,"58,7 kWh",122,"4,9%",,"0,04%",,,,,,,0.14,0.21,0.16,"-0,9% compared to average","0,0002%","1,92%","2,15%","4,07%"
24.10.2023 20:43:58,Long Range 2019 / AWD / WLTP 560km / E3D,Model 3,Long Range,2019,USA,"18""",01.03.2019,Panasonic 3,"78,5 kWh",2170,NCA,20.10.2023,56 Months,104312 km,466 km,"71,1 kWh",350,"9,5%","0,17%","0,03%",0.8,0.25,Original,,,,0.58,0.54,0.32,"1,6% compared to average","0,0001%","6,08%","5,01%","11,08%"
24.10.2023 22:05:36,Long Range (Palladium Refresh) / WLTP 634km,Model S,Long Range,,,"21""",31.03.2023,Panasonic b1,"99,4 kWh",18560,NCA,24.10.2023,7 Months,23000 km,594 km,"94,6 kWh",68,"4,9%",,,,,,,,,0.07,0.1,0.16,,,#N/A,"1,39%",
24.10.2023 23:04:27,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"18""",30.03.2023,CATL 6L,"61,7 kWh",Prismatic,LFP,22.10.2023,7 Months,11600 km,429 km,"59,2 kWh",43,"4,0%",,,,,,,,,0.07,0.07,0.13,"-2,3% compared to average",,"0,98%","0,76%","1,74%"
25.10.2023 22:50:16,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"18""",17.05.2023,CATL 6L,"61,7 kWh",Prismatic,LFP,14.10.2023,5 Months,9800 km,430 km,"59,3 kWh",36,"3,8%",,,,,,,,,0.05,0.06,0.13,"-2,5% compared to average",,"0,72%","0,64%","1,36%"
26.10.2023 11:32:03,Long Range 2023 / RWD / WLTP 638km / E5LR,Model 3,Long Range,2023,China,"18""",30.06.2023,LG Chem 5L,"79,5 kWh",2170,NMC,28.09.2023,3 Months,3608 km,552 km,"78,9 kWh",10,"0,7%",,,,,,,,,0.03,0.02,0.02,"-0,1% compared to average",,"0,39%","0,19%","0,58%"
26.10.2023 13:03:37,Long Range 2019 / AWD / WLTP 560km / E3D,Model 3,Long Range,2019,USA,"19""",22.03.2019,Panasonic 3,"78,5 kWh",2170,NCA,24.09.2023,54 Months,69608 km,476 km,"72,6 kWh",231,"7,5%","0,14%","0,03%",0.8,0.75,Original,,,,0.56,0.36,0.25,"1,7% compared to average","0,0001%","5,91%","3,34%","9,25%"
26.10.2023 15:37:25,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"18""",17.05.2023,CATL 6L,"61,7 kWh",Prismatic,LFP,21.10.2023,5 Months,13367 km,428 km,"59,1 kWh",49,"4,3%",,,1,0.25,Original,,,,0.05,0.08,0.14,"-2,6% compared to average",,"0,75%","0,87%","1,62%"
26.10.2023 19:39:11,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",30.08.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,26.10.2023,2 Months,2200 km,413 km,"58,9 kWh",8,"1,9%",,,0.8,0,Original,,,,0.02,0.01,0.06,,,#N/A,#N/A,
27.10.2023 09:58:31,Long Range 2020 / AWD / WLTP 560km / E3D,Model 3,Long Range,2020,USA,"18""",11.03.2020,Panasonic 3,"78,5 kWh",2170,NCA,27.10.2023,44 Months,94121 km,456 km,"69,5 kWh",319,"11,4%","0,26%","0,04%",,,,,,,0.45,0.49,0.38,"-2,1% compared to average","0,0001%","4,75%","4,52%","9,27%"
27.10.2023 19:16:23,Performance 2022 / AWD / WLTP 559km / E3LD MIC,Model 3,M3P 3L MIC,2022,China,"20""",01.03.2022,Panasonic 3L MIC,"82,0 kWh",2170,NCA MIC,27.10.2023,20 Months,20800 km,462 km,"73,2 kWh",74,"10,7%",,,,,,,,,0.21,0.11,0.36,"-5,0% compared to average",,"3,68%","2,06%","5,75%"
27.10.2023 21:28:17,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"19""",18.02.2023,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,26.10.2023,8 Months,18357 km,416 km,"59,3 kWh",69,"3,9%",,,1,0.25,Original,,"59,2 kWh","0,1",0.09,0.11,0.13,,,#N/A,"1,25%",
28.10.2023 11:49:55,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"19""",24.03.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,28.10.2023,19 Months,37135 km,419 km,"57,8 kWh",139,"6,3%",,"0,05%",0.8,0,Original,,,,0.2,0.23,0.21,"-1,1% compared to average","0,0002%","2,77%","2,43%","5,20%"
28.10.2023 18:04:48,Long Range 2022 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2022,China,"19""",16.02.2022,LG Chem 5L,"79,5 kWh",2170,NMC,28.10.2023,20 Months,49000 km,502 km,"74,5 kWh",165,"6,2%",,"0,04%",,,,,,,0.21,0.26,0.21,"-1,0% compared to average","0,0001%","2,67%","2,51%","5,18%"
29.10.2023 11:15:33,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",25.08.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,29.10.2023,2 Months,5036 km,416 km,"59,3 kWh",19,"1,2%",,,,,,,,,0.02,0.03,0.04,,,#N/A,#N/A,
29.10.2023 15:29:52,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",29.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,29.10.2023,4 Months,5611 km,409 km,"58,3 kWh",22,"2,9%",,,0.7,0.75,Original,,,,0.04,0.04,0.1,,,#N/A,#N/A,
29.10.2023 20:34:14,Long Range 2019 / AWD / WLTP 560km / E3D,Model 3,Long Range,2019,USA,"18""",01.03.2019,Panasonic 3,"78,5 kWh",2170,NCA,01.11.2023,56 Months,100000 km,468 km,"71,4 kWh",335,"9,1%","0,16%","0,03%",0.9,0.25,Original,,"71,4 kWh","0,0",0.58,0.52,0.3,"1,8% compared to average","0,0001%","6,12%","4,80%","10,92%"
29.10.2023 22:28:15,Standard Range 2021 / RWD / WLTP 448km / E1LR,Model 3,Standard Range,2021,USA,"18""",06.03.2021,Panasonic 1L,"55,4 kWh",2170,NCA,29.10.2023,32 Months,59101 km,397 km,"50,8 kWh",255,"8,3%","0,26%","0,03%",,,,,,,0.33,0.37,0.28,"1,8% compared to average","0,0001%","4,97%","5,07%","10,04%"
30.10.2023 13:38:24,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",26.05.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,29.10.2023,5 Months,11111 km,407 km,"58,0 kWh",43,"3,3%",,,0.9,0.75,Original,,"57,8 kWh","0,2",0.05,0.07,0.11,,,#N/A,#N/A,
30.10.2023 17:18:54,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",23.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,28.10.2023,4 Months,6100 km,406 km,"57,9 kWh",24,"3,6%",,,1,0,Original,,"57,6 kWh","0,2",0.04,0.04,0.12,,,#N/A,#N/A,
30.10.2023 23:12:49,Long Range 2021 / AWD / WLTP 580km / E5D,Model 3,Long Range,2021,USA,"19""",17.02.2021,LG Chem 5C,"75,9 kWh",2170,NMC,30.10.2023,32 Months,100419 km,510 km,"69,9 kWh",333,"7,9%","0,25%","0,02%",0.8,0.5,Original,,"70,0 kWh","-0,1",0.34,0.52,0.26,"1,3% compared to average","0,0001%","4,19%","5,08%","9,28%"
31.10.2023 06:02:07,Standard Range 2021 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2021,China,"18""",22.12.2021,CATL 6L,"61,7 kWh",Prismatic,LFP,31.10.2023,22 Months,80500 km,419 km,"57,8 kWh",300,"6,3%",,"0,02%",,,,,,,0.23,0.5,0.21,"2,2% compared to average","0,0001%","3,22%","5,26%","8,49%"
31.10.2023 14:20:12,Performance 2020 / AWD / WLTP 530km / E3D,Model 3,Performance,2020,USA,"20""",08.06.2020,Panasonic 3,"78,5 kWh",2170,NCA,31.10.2023,41 Months,58793 km,456 km,"69,5 kWh",217,"11,4%","0,28%","0,05%",,,,,,,0.42,0.31,0.38,"-4,1% compared to average","0,0002%","4,45%","2,82%","7,27%"
31.10.2023 15:44:02,Performance 2022 / AWD / WLTP 514km / Y5LD,Model Y,Performance,2022,Germany,"21""",16.08.2022,LG Chem 5L,"79,5 kWh",2170,NMC,31.10.2023,15 Months,30006 km,465 km,"76,7 kWh",111,"3,5%",,"0,03%",0.8,0.25,Original,,,,0.15,0.16,0.12,"0,0% compared to average","0,0001%","1,90%","1,54%","3,44%"
01.11.2023 09:35:21,Long Range 2021 / AWD / WLTP 580km / E5CD,Model 3,Long Range,2021,China,"18""",29.09.2021,LG Chem 5C,"75,9 kWh",2170,NMC,30.10.2023,25 Months,92356 km,505 km,"69,2 kWh",308,"8,8%","0,35%","0,03%",0.8,0.5,Original,,"69,6 kWh","-0,5",0.26,0.48,0.29,"-0,9% compared to average","0,0001%","3,24%","4,68%","7,92%"
01.11.2023 16:46:05,Standard Range 2023 / RWD / WLTP 455km / Y6LR,Model Y,Standard Range,2023,China,"19""",11.02.2023,CATL 6L(Y),"61,7 kWh",Prismatic,LFP,18.10.2023,8 Months,19908 km,411 km,"58,6 kWh",76,"5,1%",,,,,,,,,0.09,0.12,0.17,,,#N/A,"1,35%",
01.11.2023 21:38:49,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",01.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,01.11.2023,5 Months,12011 km,407 km,"58,0 kWh",46,"3,3%",,,0.8,,Original,,,,0.05,0.08,0.11,,,#N/A,#N/A,
02.11.2023 08:15:40,Standard Range 2021 / RWD / WLTP 448km / E6CR,Model 3,Standard Range,2021,China,"18""",21.09.2021,CATL 6C,"55,2 kWh",Prismatic,LFP,26.10.2023,25 Months,51719 km,403 km,"51,6 kWh",222,"6,6%","0,26%","0,03%",0.8,,Original,,"54,0 kWh","-2,4",0.26,0.32,0.22,"-0,3% compared to average","0,0001%","3,19%","3,05%","6,24%"
02.11.2023 08:18:27,Standard Range 2021 / RWD / WLTP 448km / E6CR,Model 3,Standard Range,2021,China,"18""",21.09.2021,CATL 6C,"55,2 kWh",Prismatic,LFP,02.11.2023,25 Months,51945 km,403 km,"51,6 kWh",223,"6,6%","0,26%","0,03%",,,,,,,0.26,0.32,0.22,"-0,3% compared to average","0,0001%","3,22%","3,06%","6,28%"
02.11.2023 12:41:20,Long Range 2021 / AWD / WLTP 614km / E5LD,Model 3,Long Range,2021,China,"18""",17.12.2021,LG Chem 5L,"79,5 kWh",2170,NMC,30.10.2023,22 Months,88371 km,541 km,"74,1 kWh",278,"6,8%",,"0,02%",,,,,,,0.23,0.46,0.23,"0,7% compared to average","0,0001%","2,94%","4,53%","7,47%"
02.11.2023 13:44:01,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",28.09.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,29.10.2023,1 Months,2266 km,412 km,"58,7 kWh",9,"2,2%",,,,,,,,,0.01,0.01,0.07,,,#N/A,#N/A,
03.11.2023 07:09:22,Long Range 2022 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2022,China,"19""",18.02.2022,LG Chem 5L,"79,5 kWh",2170,NMC,03.11.2023,21 Months,72295 km,495 km,"73,5 kWh",245,"7,5%",,"0,03%",0.8,0.25,Original,,"73,9 kWh","-0,4",0.21,0.38,0.25,"-1,1% compared to average","0,0001%","2,69%","3,71%","6,39%"
03.11.2023 12:04:46,Long Range 2023 / RWD / WLTP 638km / E5LR,Model 3,Long Range,2023,China,"18""",10.06.2023,LG Chem 5L,"79,5 kWh",2170,NMC,01.11.2023,5 Months,13900 km,552 km,"78,9 kWh",39,"0,7%",,,0.8,0.5,Original,,"77,0 kWh","1,9",0.05,0.07,0.02,"0,6% compared to average",,"0,62%","0,71%","1,34%"
03.11.2023 23:55:52,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",10.05.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,03.11.2023,6 Months,2152 km,414 km,"59,0 kWh",8,"1,7%",,,,,,,,,0.06,0.01,0.06,,,#N/A,#N/A,
04.11.2023 20:18:33,Standard Range 2021 / RWD / WLTP 448km / E6CR,Model 3,Standard Range,2021,China,"19""",30.08.2021,CATL 6C,"55,2 kWh",Prismatic,LFP,04.11.2023,26 Months,16830 km,399 km,"51,1 kWh",73,"7,5%","0,29%",,,,,,,,0.27,0.11,0.25,"-3,2% compared to average",,"3,32%","0,99%","4,31%"
05.11.2023 10:07:57,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",22.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,05.11.2023,5 Months,7006 km,409 km,"58,3 kWh",27,"2,9%",,,0.8,0.25,Original,,"58,3 kWh","0,0",0.05,0.04,0.1,,,#N/A,#N/A,
05.11.2023 12:17:24,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",16.09.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,04.11.2023,2 Months,2091 km,413 km,"58,9 kWh",8,"1,9%",,,,,,,,,0.02,0.01,0.06,,,#N/A,#N/A,
05.11.2023 15:32:40,Long Range 2020 / AWD / WLTP 560km / E3D,Model 3,Long Range,2020,USA,"18""",27.04.2020,Panasonic 3,"78,5 kWh",2170,NCA,05.11.2023,42 Months,169123 km,465 km,"70,9 kWh",568,"9,7%","0,23%","0,02%",0.8,0.25,Original,,,,0.44,0.88,0.32,"3,1% compared to average","0,0001%","4,62%","8,12%","12,73%"
06.11.2023 16:09:06,Performance 2022 / AWD / WLTP 514km / Y5LD,Model Y,Performance,2022,Germany,"20""",15.07.2022,LG Chem 5L,"79,5 kWh",2170,NMC,29.10.2023,16 Months,20000 km,468 km,"77,2 kWh",74,"2,9%",,,0.8,0.25,Original,,,,0.16,0.1,0.1,"0,2% compared to average",,"2,03%","1,03%","3,06%"
07.11.2023 08:52:26,Long Range 2021 / AWD / WLTP 507km / Y5CD,Model Y,Long Range,2021,China,"20""",30.08.2021,LG Chem 5C,"75,9 kWh",2170,NMC,03.11.2023,26 Months,33025 km,475 km,"70,5 kWh",117,"7,1%","0,27%","0,06%",,,,,,,0.27,0.17,0.24,"-2,0% compared to average","0,0002%","3,39%","1,67%","5,06%"
07.11.2023 13:59:28,Standard Range 2021 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2021,China,"18""",14.12.2021,CATL 6L,"61,7 kWh",Prismatic,LFP,07.11.2023,23 Months,42650 km,418 km,"57,7 kWh",159,"6,5%",,"0,04%",,,,,,,0.24,0.27,0.22,"-0,4% compared to average","0,0002%","3,30%","2,79%","6,08%"
08.11.2023 17:50:01,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"18""",12.12.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,08.11.2023,11 Months,21399 km,428 km,"59,1 kWh",79,"4,3%",,,0.9,0.25,Original,,"58,9 kWh","0,1",0.11,0.13,0.14,"-1,3% compared to average",,"1,58%","1,40%","2,98%"
09.11.2023 15:42:41,Long Range 2021 / AWD / WLTP 580km / E5D,Model 3,Long Range,2021,USA,"18""",22.03.2021,LG Chem 5C,"75,9 kWh",2170,NMC,08.11.2023,32 Months,104500 km,505 km,"69,2 kWh",348,"8,8%","0,28%","0,03%",,,,,,,0.33,0.54,0.29,"0,5% compared to average","0,0001%","4,09%","5,29%","9,38%"
09.11.2023 16:18:39,Long Range 2021 / AWD / WLTP 580km / E5D,Model 3,Long Range,2021,USA,"19""",17.02.2021,LG Chem 5C,"75,9 kWh",2170,NMC,08.11.2023,33 Months,100917 km,513 km,"70,3 kWh",334,"7,4%","0,23%","0,02%",0.8,0.5,Original,,"70,1 kWh","0,2",0.34,0.53,0.25,"1,9% compared to average","0,0001%","4,23%","5,11%","9,34%"
